,asset_id,lat,lon,Parent Name,asset_type,country,work_intensity,year,median,minimum,maximum,scenario,AC_penetration
159,286_SIEMENS-ENERGY-AG,52.5280681,13.3240915,Siemens Energy AG,MANUFACTURING,Germany,high,2020,0.02,0.01,0.03,ssp585,0.14000000059604645
160,287_SIEMENS-ENERGY-AG,53.2262132,-0.5358363,Siemens Energy AG,MANUFACTURING,United Kingdom,high,2020,0.0,0.0,0.01,ssp585,0.17000000178813934
161,292_SIEMENS-ENERGY-AG,51.4278,6.74775,Siemens Energy AG,MANUFACTURING,Germany,high,2020,0.02,0.01,0.03,ssp585,0.15000000596046448
162,293_SIEMENS-ENERGY-AG,51.4380206,6.8487204,Siemens Energy AG,INDUSTRIAL,Germany,high,2020,0.02,0.01,0.03,ssp585,0.15000000596046448
163,294_SIEMENS-ENERGY-AG,51.4418385,6.8808479,Siemens Energy AG,INDUSTRIAL,Germany,high,2020,0.02,0.01,0.03,ssp585,0.15000000596046448
164,296_SIEMENS-ENERGY-AG,52.3879587,9.7333639,Siemens Energy AG,MANUFACTURING,Germany,high,2020,0.02,0.01,0.03,ssp585,0.15000000596046448
165,298_SIEMENS-ENERGY-AG,-26.269905,28.1915016,Siemens Energy AG,MANUFACTURING,South Africa,high,2020,0.01,0.01,0.01,ssp585,0.6399999856948853
166,299_SIEMENS-ENERGY-AG,32.3545635,-90.3457041,Siemens Energy AG,INDUSTRIAL,United States,high,2020,0.64,0.57,0.95,ssp585,0.550000011920929
167,300_SIEMENS-ENERGY-AG,49.4300639,11.0717279,Siemens Energy AG,INDUSTRIAL,Germany,high,2020,0.02,0.01,0.03,ssp585,0.14000000059604645
168,303_SIEMENS-ENERGY-AG,49.4218673,11.0784797,Siemens Energy AG,MANUFACTURING,Germany,high,2020,0.02,0.01,0.03,ssp585,0.14000000059604645
169,304_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,MANUFACTURING,Germany,high,2020,0.02,0.01,0.03,ssp585,0.1599999964237213
170,305_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2020,0.02,0.01,0.03,ssp585,0.10999999940395355
171,310_SIEMENS-ENERGY-AG,35.1442224,-80.986378,Siemens Energy AG,INDUSTRIAL,United States,high,2020,0.09,0.07,0.16,ssp585,0.8600000143051147
172,315_SIEMENS-ENERGY-AG,37.3903097,-122.0674143,Siemens Energy AG,INDUSTRIAL,United States,high,2020,0.03,0.02,0.06,ssp585,
173,324_SIEMENS-ENERGY-AG,5.6007548,-0.1880566,Siemens Energy AG,ENERGY,Ghana,high,2020,2.46,2.4,2.74,ssp585,0.07000000029802322
174,327_SIEMENS-ENERGY-AG,54.9811782,-1.5657995,Siemens Energy AG,INDUSTRIAL,United Kingdom,high,2020,0.0,0.0,0.0,ssp585,0.25
175,329_SIEMENS-ENERGY-AG,-37.8358832,145.2804592,Siemens Energy AG,ENERGY,Australia,high,2020,0.02,0.01,0.03,ssp585,0.6600000262260437
176,330_SIEMENS-ENERGY-AG,-35.0097563,138.5723246,Siemens Energy AG,ENERGY,Australia,high,2020,0.01,0.01,0.01,ssp585,0.7099999785423279
177,331_SIEMENS-ENERGY-AG,23.7809136,90.4168431,Siemens Energy AG,ENERGY,Bangladesh,high,2020,7.08,6.62,8.31,ssp585,0.07000000029802322
178,332_SIEMENS-ENERGY-AG,4.9047354,114.9207698,Siemens Energy AG,ENERGY,Brunei,high,2020,5.75,5.22,6.26,ssp585,0.09000000357627869
179,333_SIEMENS-ENERGY-AG,11.5740028,104.9214376,Siemens Energy AG,ENERGY,Cambodia,high,2020,8.04,7.71,10.19,ssp585,0.03999999910593033
180,334_SIEMENS-ENERGY-AG,31.31179,121.605576,Siemens Energy AG,ENERGY,China,high,2020,2.46,2.14,3.28,ssp585,
181,335_SIEMENS-ENERGY-AG,19.0123915,72.8232957,Siemens Energy AG,ENERGY,India,high,2020,2.73,2.41,3.05,ssp585,
182,336_SIEMENS-ENERGY-AG,-6.299238,106.8315731,Siemens Energy AG,ENERGY,Indonesia,high,2020,3.56,3.31,3.76,ssp585,0.2199999988079071
183,337_SIEMENS-ENERGY-AG,-5.9990356,106.0163633,Siemens Energy AG,ENERGY,Indonesia,high,2020,4.08,3.64,4.57,ssp585,
184,339_SIEMENS-ENERGY-AG,35.6326864,139.7157508,Siemens Energy AG,ENERGY,Japan,high,2020,0.16,0.09,0.21,ssp585,0.8399999737739563
185,340_SIEMENS-ENERGY-AG,3.1271117,101.644355,Siemens Energy AG,ENERGY,Malaysia,high,2020,2.5,2.36,2.95,ssp585,0.25
186,341_SIEMENS-ENERGY-AG,16.8272548,96.1550184,Siemens Energy AG,ENERGY,Myanmar,high,2020,8.97,8.0,10.02,ssp585,
187,344_SIEMENS-ENERGY-AG,37.5710694,126.978929,Siemens Energy AG,ENERGY,South Korea,high,2020,0.21,0.11,0.28,ssp585,0.6399999856948853
188,347_SIEMENS-ENERGY-AG,48.2690697,16.4225736,Siemens Energy AG,ENERGY,Austria,high,2020,0.06,0.03,0.08,ssp585,0.3100000023841858
189,348_SIEMENS-ENERGY-AG,50.7569606,4.2708958,Siemens Energy AG,ENERGY,Belgium,high,2020,0.01,0.01,0.02,ssp585,0.3400000035762787
190,352_SIEMENS-ENERGY-AG,55.7324638,12.3799167,Siemens Energy AG,ENERGY,Denmark,high,2020,0.0,0.0,0.01,ssp585,0.28999999165534973
191,353_SIEMENS-ENERGY-AG,58.595272,25.013607,Siemens Energy AG,MANUFACTURING,Estonia,high,2020,0.01,0.0,0.01,ssp585,0.30000001192092896
192,355_SIEMENS-ENERGY-AG,48.9205525,2.3545614,Siemens Energy AG,ENERGY,France,high,2020,0.02,0.01,0.03,ssp585,0.25
193,357_SIEMENS-ENERGY-AG,26.2635209,49.9463515,Siemens Energy AG,INDUSTRIAL,Saudi Arabia,high,2020,4.54,3.7,5.7,ssp585,0.38999998569488525
194,1_SIEMENS-ENERGY-AG,51.4418385,6.8808479,Siemens Energy AG,INDUSTRIAL,Germany,high,2025,0.04,0.02,0.06,ssp585,0.15000000596046448
195,1_SIEMENS-ENERGY-AG,51.4418385,6.8808479,Siemens Energy AG,INDUSTRIAL,Germany,high,2030,0.04,0.02,0.08,ssp585,0.15000000596046448
196,1_SIEMENS-ENERGY-AG,51.4418385,6.8808479,Siemens Energy AG,INDUSTRIAL,Germany,high,2035,0.04,0.02,0.12,ssp585,0.15000000596046448
197,1_SIEMENS-ENERGY-AG,51.4418385,6.8808479,Siemens Energy AG,INDUSTRIAL,Germany,high,2040,0.04,0.02,0.12,ssp585,0.15000000596046448
198,1_SIEMENS-ENERGY-AG,51.4418385,6.8808479,Siemens Energy AG,INDUSTRIAL,Germany,high,2045,0.06,0.02,0.14,ssp585,0.15000000596046448
199,1_SIEMENS-ENERGY-AG,51.4418385,6.8808479,Siemens Energy AG,INDUSTRIAL,Germany,high,2050,0.07,0.04,0.15,ssp585,0.15000000596046448
200,1_SIEMENS-ENERGY-AG,51.4418385,6.8808479,Siemens Energy AG,INDUSTRIAL,Germany,high,2060,0.12,0.04,0.23,ssp585,0.15000000596046448
201,1_SIEMENS-ENERGY-AG,51.4418385,6.8808479,Siemens Energy AG,INDUSTRIAL,Germany,high,2070,0.18,0.08,0.37,ssp585,0.15000000596046448
202,1_SIEMENS-ENERGY-AG,51.4418385,6.8808479,Siemens Energy AG,INDUSTRIAL,Germany,high,2080,0.28,0.09,0.65,ssp585,0.15000000596046448
203,1_SIEMENS-ENERGY-AG,51.4418385,6.8808479,Siemens Energy AG,INDUSTRIAL,Germany,high,2090,0.47,0.23,1.1,ssp585,0.15000000596046448
204,1_SIEMENS-ENERGY-AG,51.4418385,6.8808479,Siemens Energy AG,INDUSTRIAL,Germany,high,2100,0.69,0.29,1.33,ssp585,0.15000000596046448
205,4_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2025,0.04,0.02,0.06,ssp585,0.10999999940395355
206,4_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2030,0.04,0.02,0.08,ssp585,0.10999999940395355
207,4_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2035,0.04,0.02,0.1,ssp585,0.10999999940395355
208,4_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2040,0.04,0.02,0.1,ssp585,0.10999999940395355
209,4_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2045,0.06,0.02,0.12,ssp585,0.10999999940395355
210,4_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2050,0.08,0.04,0.12,ssp585,0.10999999940395355
211,4_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2060,0.12,0.06,0.28,ssp585,0.10999999940395355
212,4_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2070,0.22,0.08,0.51,ssp585,0.10999999940395355
213,4_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2080,0.28,0.12,0.72,ssp585,0.10999999940395355
214,4_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2090,0.57,0.26,1.41,ssp585,0.10999999940395355
215,4_SIEMENS-ENERGY-AG,49.7137555,11.0723667,Siemens Energy AG,INDUSTRIAL,Germany,high,2100,0.72,0.38,1.48,ssp585,0.10999999940395355
216,5_SIEMENS-ENERGY-AG,48.0911286,11.6527081,Siemens Energy AG,INDUSTRIAL,Germany,high,2025,0.04,0.02,0.06,ssp585,0.11999999731779099
217,5_SIEMENS-ENERGY-AG,48.0911286,11.6527081,Siemens Energy AG,INDUSTRIAL,Germany,high,2030,0.04,0.02,0.08,ssp585,0.11999999731779099
218,5_SIEMENS-ENERGY-AG,48.0911286,11.6527081,Siemens Energy AG,INDUSTRIAL,Germany,high,2035,0.06,0.02,0.1,ssp585,0.11999999731779099
219,5_SIEMENS-ENERGY-AG,48.0911286,11.6527081,Siemens Energy AG,INDUSTRIAL,Germany,high,2040,0.06,0.02,0.12,ssp585,0.11999999731779099
220,5_SIEMENS-ENERGY-AG,48.0911286,11.6527081,Siemens Energy AG,INDUSTRIAL,Germany,high,2045,0.08,0.04,0.16,ssp585,0.11999999731779099
221,5_SIEMENS-ENERGY-AG,48.0911286,11.6527081,Siemens Energy AG,INDUSTRIAL,Germany,high,2050,0.1,0.04,0.16,ssp585,0.11999999731779099
222,5_SIEMENS-ENERGY-AG,48.0911286,11.6527081,Siemens Energy AG,INDUSTRIAL,Germany,high,2060,0.13,0.06,0.33,ssp585,0.11999999731779099
223,5_SIEMENS-ENERGY-AG,48.0911286,11.6527081,Siemens Energy AG,INDUSTRIAL,Germany,high,2070,0.23,0.1,0.55,ssp585,0.11999999731779099
224,5_SIEMENS-ENERGY-AG,48.0911286,11.6527081,Siemens Energy AG,INDUSTRIAL,Germany,high,2080,0.31,0.14,0.79,ssp585,0.11999999731779099
225,5_SIEMENS-ENERGY-AG,48.0911286,11.6527081,Siemens Energy AG,INDUSTRIAL,Germany,high,2090,0.64,0.3,1.53,ssp585,0.11999999731779099
226,5_SIEMENS-ENERGY-AG,48.0911286,11.6527081,Siemens Energy AG,INDUSTRIAL,Germany,high,2100,0.76,0.48,1.59,ssp585,0.11999999731779099
227,6_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,INDUSTRIAL,Germany,high,2025,0.04,0.02,0.06,ssp585,0.1599999964237213
228,6_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,INDUSTRIAL,Germany,high,2030,0.04,0.02,0.09,ssp585,0.1599999964237213
229,6_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,INDUSTRIAL,Germany,high,2035,0.04,0.02,0.12,ssp585,0.1599999964237213
230,6_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,INDUSTRIAL,Germany,high,2040,0.05,0.03,0.12,ssp585,0.1599999964237213
231,6_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,INDUSTRIAL,Germany,high,2045,0.06,0.04,0.12,ssp585,0.1599999964237213
232,6_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,INDUSTRIAL,Germany,high,2050,0.08,0.04,0.13,ssp585,0.1599999964237213
233,6_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,INDUSTRIAL,Germany,high,2060,0.12,0.06,0.29,ssp585,0.1599999964237213
234,6_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,INDUSTRIAL,Germany,high,2070,0.19,0.09,0.47,ssp585,0.1599999964237213
235,6_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,INDUSTRIAL,Germany,high,2080,0.29,0.13,0.69,ssp585,0.1599999964237213
236,6_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,INDUSTRIAL,Germany,high,2090,0.6,0.27,1.33,ssp585,0.1599999964237213
237,6_SIEMENS-ENERGY-AG,48.6508331,9.4291162,Siemens Energy AG,INDUSTRIAL,Germany,high,2100,0.72,0.36,1.55,ssp585,0.1599999964237213
238,7_SIEMENS-ENERGY-AG,52.5317549,13.3232621,Siemens Energy AG,INDUSTRIAL,Germany,high,2025,0.04,0.02,0.06,ssp585,0.14000000059604645
239,7_SIEMENS-ENERGY-AG,52.5317549,13.3232621,Siemens Energy AG,INDUSTRIAL,Germany,high,2030,0.04,0.02,0.1,ssp585,0.14000000059604645
240,7_SIEMENS-ENERGY-AG,52.5317549,13.3232621,Siemens Energy AG,INDUSTRIAL,Germany,high,2035,0.04,0.02,0.12,ssp585,0.14000000059604645
241,7_SIEMENS-ENERGY-AG,52.5317549,13.3232621,Siemens Energy AG,INDUSTRIAL,Germany,high,2040,0.05,0.02,0.12,ssp585,0.14000000059604645
242,7_SIEMENS-ENERGY-AG,52.5317549,13.3232621,Siemens Energy AG,INDUSTRIAL,Germany,high,2045,0.08,0.02,0.14,ssp585,0.14000000059604645
243,7_SIEMENS-ENERGY-AG,52.5317549,13.3232621,Siemens Energy AG,INDUSTRIAL,Germany,high,2050,0.08,0.04,0.15,ssp585,0.14000000059604645
244,7_SIEMENS-ENERGY-AG,52.5317549,13.3232621,Siemens Energy AG,INDUSTRIAL,Germany,high,2060,0.13,0.04,0.26,ssp585,0.14000000059604645
245,7_SIEMENS-ENERGY-AG,52.5317549,13.3232621,Siemens Energy AG,INDUSTRIAL,Germany,high,2070,0.2,0.09,0.52,ssp585,0.14000000059604645
246,7_SIEMENS-ENERGY-AG,52.5317549,13.3232621,Siemens Energy AG,INDUSTRIAL,Germany,high,2080,0.26,0.11,0.68,ssp585,0.14000000059604645
247,7_SIEMENS-ENERGY-AG,52.5317549,13.3232621,Siemens Energy AG,INDUSTRIAL,Germany,high,2090,0.48,0.25,1.29,ssp585,0.14000000059604645
248,7_SIEMENS-ENERGY-AG,52.5317549,13.3232621,Siemens Energy AG,INDUSTRIAL,Germany,high,2100,0.6,0.31,1.63,ssp585,0.14000000059604645
249,8_SIEMENS-ENERGY-AG,52.5280681,13.3240915,Siemens Energy AG,INDUSTRIAL,Germany,high,2025,0.04,0.02,0.06,ssp585,0.14000000059604645
250,8_SIEMENS-ENERGY-AG,52.5280681,13.3240915,Siemens Energy AG,INDUSTRIAL,Germany,high,2030,0.04,0.02,0.1,ssp585,0.14000000059604645
251,8_SIEMENS-ENERGY-AG,52.5280681,13.3240915,Siemens Energy AG,INDUSTRIAL,Germany,high,2035,0.04,0.02,0.12,ssp585,0.14000000059604645
252,8_SIEMENS-ENERGY-AG,52.5280681,13.3240915,Siemens Energy AG,INDUSTRIAL,Germany,high,2040,0.05,0.02,0.12,ssp585,0.14000000059604645
253,8_SIEMENS-ENERGY-AG,52.5280681,13.3240915,Siemens Energy AG,INDUSTRIAL,Germany,high,2045,0.08,0.02,0.14,ssp585,0.14000000059604645
254,8_SIEMENS-ENERGY-AG,52.5280681,13.3240915,Siemens Energy AG,INDUSTRIAL,Germany,high,2050,0.08,0.04,0.15,ssp585,0.14000000059604645
255,8_SIEMENS-ENERGY-AG,52.5280681,13.3240915,Siemens Energy AG,INDUSTRIAL,Germany,high,2060,0.13,0.04,0.26,ssp585,0.14000000059604645
256,8_SIEMENS-ENERGY-AG,52.5280681,13.3240915,Siemens Energy AG,INDUSTRIAL,Germany,high,2070,0.2,0.09,0.52,ssp585,0.14000000059604645
257,8_SIEMENS-ENERGY-AG,52.5280681,13.3240915,Siemens Energy AG,INDUSTRIAL,Germany,high,2080,0.26,0.11,0.68,ssp585,0.14000000059604645
258,8_SIEMENS-ENERGY-AG,52.5280681,13.3240915,Siemens Energy AG,INDUSTRIAL,Germany,high,2090,0.48,0.25,1.29,ssp585,0.14000000059604645
259,8_SIEMENS-ENERGY-AG,52.5280681,13.3240915,Siemens Energy AG,INDUSTRIAL,Germany,high,2100,0.6,0.31,1.63,ssp585,0.14000000059604645
260,10_SIEMENS-ENERGY-AG,49.0279088,8.3510361,Siemens Energy AG,INDUSTRIAL,Germany,high,2025,0.05,0.02,0.11,ssp585,0.23999999463558197
261,10_SIEMENS-ENERGY-AG,49.0279088,8.3510361,Siemens Energy AG,INDUSTRIAL,Germany,high,2030,0.06,0.04,0.16,ssp585,0.23999999463558197
262,10_SIEMENS-ENERGY-AG,49.0279088,8.3510361,Siemens Energy AG,INDUSTRIAL,Germany,high,2035,0.08,0.04,0.17,ssp585,0.23999999463558197
263,10_SIEMENS-ENERGY-AG,49.0279088,8.3510361,Siemens Energy AG,INDUSTRIAL,Germany,high,2040,0.08,0.05,0.19,ssp585,0.23999999463558197
264,10_SIEMENS-ENERGY-AG,49.0279088,8.3510361,Siemens Energy AG,INDUSTRIAL,Germany,high,2045,0.11,0.05,0.21,ssp585,0.23999999463558197
265,10_SIEMENS-ENERGY-AG,49.0279088,8.3510361,Siemens Energy AG,INDUSTRIAL,Germany,high,2050,0.14,0.07,0.21,ssp585,0.23999999463558197
266,10_SIEMENS-ENERGY-AG,49.0279088,8.3510361,Siemens Energy AG,INDUSTRIAL,Germany,high,2060,0.21,0.08,0.44,ssp585,0.23999999463558197
267,10_SIEMENS-ENERGY-AG,49.0279088,8.3510361,Siemens Energy AG,INDUSTRIAL,Germany,high,2070,0.35,0.16,0.74,ssp585,0.23999999463558197
268,10_SIEMENS-ENERGY-AG,49.0279088,8.3510361,Siemens Energy AG,INDUSTRIAL,Germany,high,2080,0.48,0.22,1.09,ssp585,0.23999999463558197
269,10_SIEMENS-ENERGY-AG,49.0279088,8.3510361,Siemens Energy AG,INDUSTRIAL,Germany,high,2090,0.91,0.45,1.95,ssp585,0.23999999463558197
270,10_SIEMENS-ENERGY-AG,49.0279088,8.3510361,Siemens Energy AG,INDUSTRIAL,Germany,high,2100,1.06,0.57,2.38,ssp585,0.23999999463558197
271,11_SIEMENS-ENERGY-AG,42.0619262,-88.0783397,Siemens Energy AG,INDUSTRIAL,United States,high,2025,0.11,0.06,0.26,ssp585,0.7799999713897705
272,11_SIEMENS-ENERGY-AG,42.0619262,-88.0783397,Siemens Energy AG,INDUSTRIAL,United States,high,2030,0.13,0.07,0.26,ssp585,0.7799999713897705
273,11_SIEMENS-ENERGY-AG,42.0619262,-88.0783397,Siemens Energy AG,INDUSTRIAL,United States,high,2035,0.17,0.09,0.31,ssp585,0.7799999713897705
274,11_SIEMENS-ENERGY-AG,42.0619262,-88.0783397,Siemens Energy AG,INDUSTRIAL,United States,high,2040,0.18,0.1,0.33,ssp585,0.7799999713897705
275,11_SIEMENS-ENERGY-AG,42.0619262,-88.0783397,Siemens Energy AG,INDUSTRIAL,United States,high,2045,0.22,0.13,0.48,ssp585,0.7799999713897705
276,11_SIEMENS-ENERGY-AG,42.0619262,-88.0783397,Siemens Energy AG,INDUSTRIAL,United States,high,2050,0.29,0.15,0.56,ssp585,0.7799999713897705
277,11_SIEMENS-ENERGY-AG,42.0619262,-88.0783397,Siemens Energy AG,INDUSTRIAL,United States,high,2060,0.34,0.17,0.7,ssp585,0.7799999713897705
278,11_SIEMENS-ENERGY-AG,42.0619262,-88.0783397,Siemens Energy AG,INDUSTRIAL,United States,high,2070,0.53,0.29,0.91,ssp585,0.7799999713897705
279,11_SIEMENS-ENERGY-AG,42.0619262,-88.0783397,Siemens Energy AG,INDUSTRIAL,United States,high,2080,0.67,0.43,1.21,ssp585,0.7799999713897705
280,11_SIEMENS-ENERGY-AG,42.0619262,-88.0783397,Siemens Energy AG,INDUSTRIAL,United States,high,2090,1.02,0.54,1.71,ssp585,0.7799999713897705
281,11_SIEMENS-ENERGY-AG,42.0619262,-88.0783397,Siemens Energy AG,INDUSTRIAL,United States,high,2100,1.15,0.84,1.94,ssp585,0.7799999713897705
282,12_SIEMENS-ENERGY-AG,51.4269218,6.749901,Siemens Energy AG,INDUSTRIAL,Germany,high,2025,0.04,0.02,0.08,ssp585,0.15000000596046448
283,12_SIEMENS-ENERGY-AG,51.4269218,6.749901,Siemens Energy AG,INDUSTRIAL,Germany,high,2030,0.04,0.02,0.08,ssp585,0.15000000596046448
284,12_SIEMENS-ENERGY-AG,51.4269218,6.749901,Siemens Energy AG,INDUSTRIAL,Germany,high,2035,0.04,0.02,0.1,ssp585,0.15000000596046448
285,12_SIEMENS-ENERGY-AG,51.4269218,6.749901,Siemens Energy AG,INDUSTRIAL,Germany,high,2040,0.05,0.02,0.14,ssp585,0.15000000596046448
286,12_SIEMENS-ENERGY-AG,51.4269218,6.749901,Siemens Energy AG,INDUSTRIAL,Germany,high,2045,0.06,0.03,0.14,ssp585,0.15000000596046448
287,12_SIEMENS-ENERGY-AG,51.4269218,6.749901,Siemens Energy AG,INDUSTRIAL,Germany,high,2050,0.06,0.04,0.15,ssp585,0.15000000596046448
288,12_SIEMENS-ENERGY-AG,51.4269218,6.749901,Siemens Energy AG,INDUSTRIAL,Germany,high,2060,0.12,0.06,0.24,ssp585,0.15000000596046448
289,12_SIEMENS-ENERGY-AG,51.4269218,6.749901,Siemens Energy AG,INDUSTRIAL,Germany,high,2070,0.18,0.08,0.37,ssp585,0.15000000596046448
290,12_SIEMENS-ENERGY-AG,51.4269218,6.749901,Siemens Energy AG,INDUSTRIAL,Germany,high,2080,0.29,0.09,0.68,ssp585,0.15000000596046448
291,12_SIEMENS-ENERGY-AG,51.4269218,6.749901,Siemens Energy AG,INDUSTRIAL,Germany,high,2090,0.49,0.25,1.11,ssp585,0.15000000596046448
292,12_SIEMENS-ENERGY-AG,51.4269218,6.749901,Siemens Energy AG,INDUSTRIAL,Germany,high,2100,0.69,0.33,1.38,ssp585,0.15000000596046448
293,13_SIEMENS-ENERGY-AG,52.5316579,13.2793311,Siemens Energy AG,INDUSTRIAL,Germany,high,2025,0.04,0.02,0.06,ssp585,0.14000000059604645
294,13_SIEMENS-ENERGY-AG,52.5316579,13.2793311,Siemens Energy AG,INDUSTRIAL,Germany,high,2030,0.04,0.02,0.1,ssp585,0.14000000059604645
295,13_SIEMENS-ENERGY-AG,52.5316579,13.2793311,Siemens Energy AG,INDUSTRIAL,Germany,high,2035,0.04,0.02,0.12,ssp585,0.14000000059604645
296,13_SIEMENS-ENERGY-AG,52.5316579,13.2793311,Siemens Energy AG,INDUSTRIAL,Germany,high,2040,0.05,0.02,0.12,ssp585,0.14000000059604645
297,13_SIEMENS-ENERGY-AG,52.5316579,13.2793311,Siemens Energy AG,INDUSTRIAL,Germany,high,2045,0.08,0.02,0.14,ssp585,0.14000000059604645
298,13_SIEMENS-ENERGY-AG,52.5316579,13.2793311,Siemens Energy AG,INDUSTRIAL,Germany,high,2050,0.08,0.04,0.15,ssp585,0.14000000059604645
299,13_SIEMENS-ENERGY-AG,52.5316579,13.2793311,Siemens Energy AG,INDUSTRIAL,Germany,high,2060,0.13,0.04,0.26,ssp585,0.14000000059604645
300,13_SIEMENS-ENERGY-AG,52.5316579,13.2793311,Siemens Energy AG,INDUSTRIAL,Germany,high,2070,0.2,0.09,0.52,ssp585,0.14000000059604645
301,13_SIEMENS-ENERGY-AG,52.5316579,13.2793311,Siemens Energy AG,INDUSTRIAL,Germany,high,2080,0.26,0.11,0.68,ssp585,0.14000000059604645
302,13_SIEMENS-ENERGY-AG,52.5316579,13.2793311,Siemens Energy AG,INDUSTRIAL,Germany,high,2090,0.48,0.25,1.29,ssp585,0.14000000059604645
303,13_SIEMENS-ENERGY-AG,52.5316579,13.2793311,Siemens Energy AG,INDUSTRIAL,Germany,high,2100,0.6,0.31,1.63,ssp585,0.14000000059604645
304,14_SIEMENS-ENERGY-AG,49.5768621,11.0050201,Siemens Energy AG,INDUSTRIAL,Germany,high,2025,0.04,0.02,0.06,ssp585,0.10999999940395355
305,14_SIEMENS-ENERGY-AG,49.5768621,11.0050201,Siemens Energy AG,INDUSTRIAL,Germany,high,2030,0.04,0.02,0.1,ssp585,0.10999999940395355
306,14_SIEMENS-ENERGY-AG,49.5768621,11.0050201,Siemens Energy AG,INDUSTRIAL,Germany,high,2035,0.04,0.02,0.1,ssp585,0.10999999940395355
307,14_SIEMENS-ENERGY-AG,49.5768621,11.0050201,Siemens Energy AG,INDUSTRIAL,Germany,high,2040,0.05,0.02,0.12,ssp585,0.10999999940395355
308,14_SIEMENS-ENERGY-AG,49.5768621,11.0050201,Siemens Energy AG,INDUSTRIAL,Germany,high,2045,0.06,0.04,0.12,ssp585,0.10999999940395355
309,14_SIEMENS-ENERGY-AG,49.5768621,11.0050201,Siemens Energy AG,INDUSTRIAL,Germany,high,2050,0.08,0.04,0.12,ssp585,0.10999999940395355
310,14_SIEMENS-ENERGY-AG,49.5768621,11.0050201,Siemens Energy AG,INDUSTRIAL,Germany,high,2060,0.12,0.06,0.3,ssp585,0.10999999940395355
311,14_SIEMENS-ENERGY-AG,49.5768621,11.0050201,Siemens Energy AG,INDUSTRIAL,Germany,high,2070,0.23,0.1,0.53,ssp585,0.10999999940395355
312,14_SIEMENS-ENERGY-AG,49.5768621,11.0050201,Siemens Energy AG,INDUSTRIAL,Germany,high,2080,0.3,0.12,0.75,ssp585,0.10999999940395355
313,14_SIEMENS-ENERGY-AG,49.5768621,11.0050201,Siemens Energy AG,INDUSTRIAL,Germany,high,2090,0.6,0.27,1.49,ssp585,0.10999999940395355
314,14_SIEMENS-ENERGY-AG,49.5768621,11.0050201,Siemens Energy AG,INDUSTRIAL,Germany,high,2100,0.74,0.38,1.56,ssp585,0.10999999940395355
315,15_SIEMENS-ENERGY-AG,51.4380206,6.8487204,Siemens Energy AG,INDUSTRIAL,Germany,high,2025,0.04,0.02,0.08,ssp585,0.15000000596046448
316,15_SIEMENS-ENERGY-AG,51.4380206,6.8487204,Siemens Energy AG,INDUSTRIAL,Germany,high,2030,0.04,0.02,0.08,ssp585,0.15000000596046448
317,15_SIEMENS-ENERGY-AG,51.4380206,6.8487204,Siemens Energy AG,INDUSTRIAL,Germany,high,2035,0.04,0.02,0.1,ssp585,0.15000000596046448
318,15_SIEMENS-ENERGY-AG,51.4380206,6.8487204,Siemens Energy AG,INDUSTRIAL,Germany,high,2040,0.05,0.02,0.14,ssp585,0.15000000596046448
319,15_SIEMENS-ENERGY-AG,51.4380206,6.8487204,Siemens Energy AG,INDUSTRIAL,Germany,high,2045,0.06,0.03,0.14,ssp585,0.15000000596046448
